bar_index,sequence_id,n_legs,trend,shape,efficiency_ratio,atr_at_event,volatility_regime,session,close_price,high_price,low_price,label_outcome,label_pnl_atr,label_bars_to_outcome,label_win,regime_viterbi,regime_smoothed_prob,regime_prob_BREAKOUT,regime_prob_PULLBACK,regime_prob_CHOPZONE,regime_prob_COMPRESSION
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024699,0.9745236163138558,0.009294087241786366,0.015273218062055404
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,1,0,PULLBACK,0.5578744436614508,0.44212555108537466,0.5578744436614508,4.988022085517975e-09,2.65152421807991e-10
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,1,0,PULLBACK,0.7488208266879675,0.2511791387982609,0.7488208266879675,3.399336210866854e-08,5.204095441312598e-10
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,1,0,PULLBACK,0.8908092097285868,0.10919071423203107,0.8908092097285868,7.514167976735092e-08,8.977023262506331e-10
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,1,0,PULLBACK,0.9567505157748957,0.043249359930285405,0.9567505157748957,1.226585936685265e-07,1.6362254062804776e-09
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,1,0,PULLBACK,0.9756405728834702,0.02435566729440531,0.9756405728834702,3.743919494250859e-06,1.5902630330287843e-08
412,S31_4,4,ascending,converging,0.1661,6.84601,high,other,3154.94,3157.11,3151.78,LOSS,-0.5,46,0,CHOPZONE,0.9949510306005162,3.807407005609525e-08,0.003953801239896368,0.9949510306005162,0.0010951300855173822
412,S31_4,4,ascending,converging,0.1661,6.84601,high,other,3154.94,3157.11,3151.78,LOSS,-0.5,3,0,CHOPZONE,0.9995366076025792,2.9068253614680222e-09,0.00018266242450826358,0.9995366076025792,0.0002807270660872174
412,S31_4,4,ascending,converging,0.1661,6.84601,high,other,3154.94,3157.11,3151.78,LOSS,-0.5,46,0,CHOPZONE,0.9995468327812278,2.236388508744457e-09,0.00015851794537778991,0.9995468327812278,0.00029464703700585046
412,S31_4,4,ascending,converging,0.1661,6.84601,high,other,3154.94,3157.11,3151.78,LOSS,-0.5,46,0,CHOPZONE,0.9995346864763079,1.7601779794256487e-09,0.0001493194090911138,0.9995346864763079,0.0003159923544229381
412,S31_4,4,ascending,converging,0.1661,6.84601,high,other,3154.94,3157.11,3151.78,LOSS,-0.5,46,0,CHOPZONE,0.9995174621958227,1.3625590553180029e-09,0.00014084778685570875,0.9995174621958227,0.0003416886547624657
412,S31_4,4,ascending,converging,0.1661,6.84601,high,other,3154.94,3157.11,3151.78,LOSS,-0.5,46,0,CHOPZONE,0.9988765494188812,1.6122745932548236e-09,0.0002072778315451391,0.9988765494188812,0.000916171137299153
428,S32_4,4,ascending,diverging,0.3435,7.06948,high,other,3230.97,3231.1,3230.64,LOSS,-0.5,1,0,CHOPZONE,0.810885411070249,3.9616813515247104e-11,0.0007365095523330958,0.810885411070249,0.18837807933780115
428,S32_4,4,ascending,diverging,0.3435,7.06948,high,other,3230.97,3231.1,3230.64,LOSS,-0.5,1,0,CHOPZONE,0.7248007470279173,4.8622095086913344e-11,0.0009143735444895861,0.7248007470279173,0.27428487937897106
428,S32_4,4,ascending,diverging,0.3435,7.06948,high,other,3230.97,3231.1,3230.64,LOSS,-0.5,1,0,CHOPZONE,0.6880066026757159,6.098948864911894e-11,0.0010535914529806547,0.6880066026757159,0.310939805810314
428,S32_4,4,ascending,diverging,0.3435,7.06948,high,other,3230.97,3231.1,3230.64,LOSS,-0.5,1,0,CHOPZONE,0.6683816165902248,8.094983365025039e-11,0.0012205941147123097,0.6683816165902248,0.3303977892141131
428,S32_4,4,ascending,diverging,0.3435,7.06948,high,other,3230.97,3231.1,3230.64,LOSS,-0.5,1,0,CHOPZONE,0.6348487759789617,1.2482843679306262e-10,0.0016754827847212375,0.6348487759789617,0.3634757411114886
428,S32_4,4,ascending,diverging,0.3435,7.06948,high,other,3230.97,3231.1,3230.64,LOSS,-0.5,1,0,CHOPZONE,0.5344946017682889,8.955022664964133e-10,0.01598476623202288,0.5344946017682889,0.449520631104186
431,S33_4,4,ascending,converging,0.4688,8.1341,high,other,3199.9,3200.19,3197.08,LOSS,-0.5,11,0,PULLBACK,0.9952630669150736,0.0047369266248743595,0.9952630669150736,5.152170204632495e-09,1.307881850981891e-09
431,S33_4,4,ascending,converging,0.4688,8.1341,high,other,3199.9,3200.19,3197.08,LOSS,-0.5,11,0,PULLBACK,0.9978809296039431,0.0021190680255643722,0.9978809296039431,2.3021501086725615e-09,6.83423485945883e-11
431,S33_4,4,ascending,converging,0.4688,8.1341,high,other,3199.9,3200.19,3197.08,LOSS,-0.5,11,0,PULLBACK,0.9983524868541249,0.0016475059350748997,0.9983524868541249,7.169537687217834e-09,4.126241172630926e-11
431,S33_4,4,ascending,converging,0.4688,8.1341,high,other,3199.9,3200.19,3197.08,LOSS,-0.5,11,0,PULLBACK,0.9986910471288043,0.0013089314746200073,0.9986910471288043,2.137081728948219e-08,2.5758356848871658e-11
431,S33_4,4,ascending,converging,0.4688,8.1341,high,other,3199.9,3200.19,3197.08,LOSS,-0.5,11,0,PULLBACK,0.998956411106619,0.0010435279024102494,0.998956411106619,6.097437292383336e-08,1.6597785464053055e-11
431,S33_4,4,ascending,converging,0.4688,8.1341,high,other,3199.9,3200.19,3197.08,LOSS,-0.5,11,0,PULLBACK,0.9991674469264306,0.0008323862804114733,0.9991674469264306,1.6678212567588813e-07,1.1032319689066092e-11
436,S34_4,4,ascending,converging,0.4933,7.92363,high,other,3224.98,3225.41,3223.08,WIN,3.0,7,1,PULLBACK,0.9995431707624359,0.00041909711936222264,0.9995431707624359,3.7595575020670404e-05,1.3654318108951476e-07
436,S34_4,4,ascending,converging,0.4933,7.92363,high,other,3224.98,3225.41,3223.08,LOSS,-0.5,1,0,PULLBACK,0.9967953131108395,0.0030958064186736214,0.9967953131108395,0.00010848147994786282,3.9899053904165094e-07
436,S34_4,4,ascending,converging,0.4933,7.92363,high,other,3224.98,3225.41,3223.08,LOSS,-0.5,1,0,BREAKOUT,0.8206820999458526,0.8206820999458526,0.1793178998170545,1.1181853632762542e-10,1.2527422021809566e-10
436,S34_4,4,ascending,converging,0.4933,7.92363,high,other,3224.98,3225.41,3223.08,LOSS,-0.5,1,0,BREAKOUT,0.9112679408989861,0.9112679408989861,0.08873205894966964,9.370255073500147e-11,5.764171659827925e-11
436,S34_4,4,ascending,converging,0.4933,7.92363,high,other,3224.98,3225.41,3223.08,LOSS,-0.5,1,0,BREAKOUT,0.8602851883363798,0.8602851883363798,0.13971481117151208,4.07630994198095e-10,8.447712689563224e-11
436,S34_4,4,ascending,converging,0.4933,7.92363,high,other,3224.98,3225.41,3223.08,LOSS,-0.5,1,0,BREAKOUT,0.6700068679844254,0.6700068679844254,0.3299930804984252,5.063690215787235e-08,8.802471705822883e-10
459,S35_4,4,ascending,converging,0.017,6.53929,high,other,3158.71,3163.89,3157.37,TIMEOUT,0.0,50,0,CHOPZONE,0.9958058440691193,1.6692651631633887e-07,0.003097808364191553,0.9958058440691193,0.001096180640172859
459,S35_4,4,ascending,converging,0.017,6.53929,high,other,3158.71,3163.89,3157.37,TIMEOUT,0.0,50,0,CHOPZONE,0.9995326714470237,2.3809447828970355e-09,0.0001708252423353916,0.9995326714470237,0.00029650092969614033
459,S35_4,4,ascending,converging,0.017,6.53929,high,other,3158.71,3163.89,3157.37,TIMEOUT,0.0,50,0,CHOPZONE,0.9995317170595038,1.6704873251120026e-09,0.00014747190398738477,0.9995317170595038,0.0003208093660214507
459,S35_4,4,ascending,converging,0.017,6.53929,high,other,3158.71,3163.89,3157.37,TIMEOUT,0.0,50,0,CHOPZONE,0.9995127754969375,1.2238850682872402e-09,0.00013705613374046533,0.9995127754969375,0.0003501671454369705
459,S35_4,4,ascending,converging,0.017,6.53929,high,other,3158.71,3163.89,3157.37,TIMEOUT,0.0,50,0,CHOPZONE,0.9994744847477539,9.474783813601568e-10,0.00013684933078970455,0.9994744847477539,0.00038866497397804534
459,S35_4,4,ascending,converging,0.017,6.53929,high,other,3158.71,3163.89,3157.37,TIMEOUT,0.0,50,0,CHOPZONE,0.9951079442444042,1.097657111460001e-08,0.0028679209580243156,0.9951079442444042,0.0020241238210003953
467,S36_4,4,descending,converging,0.5601,5.61379,low,london,3177.42,3179.37,3173.92,TIMEOUT,0.0,50,0,PULLBACK,0.9955243157279682,0.004472672695576265,0.9955243157279682,2.367014887690262e-06,6.445615678420861e-07
467,S36_4,4,descending,converging,0.5601,5.61379,low,london,3177.42,3179.37,3173.92,TIMEOUT,0.0,50,0,PULLBACK,0.997175440890496,0.002824374353366217,0.997175440890496,1.1512805940556426e-07,6.962807830550869e-08
467,S36_4,4,descending,converging,0.5601,5.61379,low,london,3177.42,3179.37,3173.92,TIMEOUT,0.0,50,0,PULLBACK,0.9961103491344523,0.0038894765201896867,0.9961103491344523,1.4102673774748988e-07,3.331862025857984e-08
467,S36_4,4,descending,converging,0.5601,5.61379,low,london,3177.42,3179.37,3173.92,TIMEOUT,0.0,50,0,PULLBACK,0.9940687308926781,0.005931089942154308,0.9940687308926781,1.632072181298808e-07,1.5957949373219475e-08
467,S36_4,4,descending,converging,0.5601,5.61379,low,london,3177.42,3179.37,3173.92,TIMEOUT,0.0,50,0,PULLBACK,0.9857544371423957,0.014245370372635902,0.9857544371423957,1.8450083077421002e-07,7.984137702316072e-09
467,S36_4,4,descending,converging,0.5601,5.61379,low,london,3177.42,3179.37,3173.92,TIMEOUT,0.0,50,0,PULLBACK,0.9021089637944217,0.09789075319258539,0.9021089637944217,2.786571468989116e-07,4.3558459190524e-09
472,S37_4,4,descending,diverging,0.6405,6.68067,high,other,3146.13,3147.02,3143.95,TIMEOUT,0.0,50,0,BREAKOUT,0.8892566801837082,0.8892566801837082,0.11074331963033957,9.162259373984742e-11,9.432961086796111e-11
472,S37_4,4,descending,diverging,0.6405,6.68067,high,other,3146.13,3147.02,3143.95,TIMEOUT,0.0,50,0,BREAKOUT,0.9828129983011158,0.9828129983011158,0.01718700165014973,2.4216423723257096e-11,2.4518032503023776e-11
472,S37_4,4,descending,diverging,0.6405,6.68067,high,other,3146.13,3147.02,3143.95,TIMEOUT,0.0,50,0,BREAKOUT,0.9958185625748739,0.9958185625748739,0.004181437384478675,2.023392490989714e-11,2.041350502717062e-11
472,S37_4,4,descending,diverging,0.6405,6.68067,high,other,3146.13,3147.02,3143.95,TIMEOUT,0.0,50,0,BREAKOUT,0.9973374507235535,0.9973374507235535,0.002662549230774234,2.2767922391674827e-11,2.2904396421713948e-11
472,S37_4,4,descending,diverging,0.6405,6.68067,high,other,3146.13,3147.02,3143.95,TIMEOUT,0.0,50,0,BREAKOUT,0.9982319734219338,0.9982319734219338,0.001768026508945353,3.3991341091670135e-11,3.512947483571779e-11
472,S37_4,4,descending,diverging,0.6405,6.68067,high,other,3146.13,3147.02,3143.95,TIMEOUT,0.0,50,0,BREAKOUT,0.9898764990389269,0.9898764990389269,0.010123500195382586,2.871341083199662e-10,4.785564718202981e-10
480,S38_4,4,descending,converging,0.0946,7.62166,high,other,3197.65,3198.98,3196.52,TIMEOUT,0.0,50,0,PULLBACK,0.9999941725448525,5.7047176768503075e-06,0.9999941725448525,4.602657410785617e-08,7.671089662595081e-08
480,S38_4,4,descending,converging,0.0946,7.62166,high,other,3197.65,3198.98,3196.52,TIMEOUT,0.0,50,0,PULLBACK,0.9999993695363498,5.483608771467054e-07,0.9999993695363498,3.078856349715055e-08,5.1314209552860035e-08
480,S38_4,4,descending,converging,0.0946,7.62166,high,other,3197.65,3198.98,3196.52,TIMEOUT,0.0,50,0,PULLBACK,0.9999994883259957,4.4669992674252776e-07,0.9999994883259957,3.3871461489453215e-08,3.110261605806658e-08
480,S38_4,4,descending,converging,0.0946,7.62166,high,other,3197.65,3198.98,3196.52,TIMEOUT,0.0,50,0,PULLBACK,0.9999995195520103,3.6514389454937534e-07,0.9999995195520103,9.585144920250786e-08,1.9452645888071636e-08
480,S38_4,4,descending,converging,0.0946,7.62166,high,other,3197.65,3198.98,3196.52,TIMEOUT,0.0,50,0,PULLBACK,0.9999994286797319,2.9947026368991603e-07,0.9999994286797319,2.593128031789978e-07,1.2537201199100452e-08
480,S38_4,4,descending,converging,0.0946,7.62166,high,other,3197.65,3198.98,3196.52,TIMEOUT,0.0,50,0,PULLBACK,0.9999990734053056,2.46410789607517e-07,0.9999990734053056,6.718679023851028e-07,8.316002347410511e-09
487,S39_4,4,ascending,diverging,0.0175,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9999947693133022,2.6153374749211652e-06,0.9999947693133022,9.807680341531148e-07,1.6345811886894718e-06
487,S39_4,4,ascending,diverging,0.0175,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9999969373280736,1.5313202925819855e-06,0.9999969373280736,5.742751763865789e-07,9.570764574098157e-07
487,S39_4,4,ascending,diverging,0.0175,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9999965383144395,6.970659727223251e-07,0.9999965383144395,2.3289336927430513e-06,4.356858950506216e-07
487,S39_4,4,ascending,diverging,0.0175,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9999847438358149,3.2930597071081466e-07,0.9999847438358149,1.4720977042813826e-05,2.05881171596433e-07
487,S39_4,4,ascending,diverging,0.0175,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9999061010348098,1.6361071942341015e-07,0.9999061010348098,9.363290617212048e-05,1.0244829861948264e-07
487,S39_4,4,ascending,diverging,0.0175,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.999448184956357,8.916995341908252e-08,0.999448184956357,0.0005516708696583066,5.5004031253627486e-08
63,S0_5,5,descending,converging,0.3589,5.97709,low,london,2946.21,2947.1,2944.86,LOSS,-0.5,1,0,PULLBACK,0.9984890538428365,0.0014871433296703108,0.9984890538428365,1.514879829888507e-09,2.3801312613425422e-05
63,S0_5,5,descending,converging,0.3589,5.97709,low,london,2946.21,2947.1,2944.86,LOSS,-0.5,1,0,PULLBACK,0.9989660248751446,0.001020699249348202,0.9989660248751446,1.2890368617080601e-09,1.3274586470304627e-05
63,S0_5,5,descending,converging,0.3589,5.97709,low,london,2946.21,2947.1,2944.86,LOSS,-0.5,1,0,PULLBACK,0.9989587601449336,0.0010277443298031686,0.9989587601449336,1.2593943659176056e-09,1.3494265868935381e-05
63,S0_5,5,descending,converging,0.3589,5.97709,low,london,2946.21,2947.1,2944.86,LOSS,-0.5,1,0,PULLBACK,0.9987680262468749,0.0012159986431904688,0.9987680262468749,1.261152397588286e-09,1.5973848782240775e-05
73,S1_5,5,ascending,diverging,0.3742,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9910709226423713,0.008909137729573448,0.9910709226423713,1.0377312369431502e-09,1.9938590323991093e-05
73,S1_5,5,ascending,diverging,0.3742,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9895652211500916,0.010415226579941893,0.9895652211500916,1.0314310543381615e-09,1.9551238535476754e-05
73,S1_5,5,ascending,diverging,0.3742,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9828551473241864,0.017125649203024878,0.9828551473241864,1.0783660004411113e-09,1.9202394422789626e-05
73,S1_5,5,ascending,diverging,0.3742,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9075699985031463,0.09240979705667907,0.9075699985031463,1.7673732233152356e-09,2.0202672801294997e-05
73,S1_5,5,ascending,diverging,0.3742,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,1,0,BREAKOUT,0.962122830712308,0.962122830712308,0.03787716403270664,2.544922397530541e-09,2.710063020588411e-09
79,S2_5,5,descending,converging,0.2824,6.64234,high,other,2964.77,2968.54,2963.47,LOSS,-0.5,15,0,BREAKOUT,0.9739660529944283,0.9739660529944283,0.026033946497937333,2.7018933156459325e-12,5.049325806481277e-10
79,S2_5,5,descending,converging,0.2824,6.64234,high,other,2964.77,2968.54,2963.47,LOSS,-0.5,1,0,BREAKOUT,0.9814607394273953,0.9814607394273953,0.018539260375005934,1.6529662088904163e-12,1.9594580993545934e-10
79,S2_5,5,descending,converging,0.2824,6.64234,high,other,2964.77,2968.54,2963.47,LOSS,-0.5,15,0,BREAKOUT,0.9859496226217149,0.9859496226217149,0.01405037729501814,1.126422796434691e-12,8.214049045868817e-11
79,S2_5,5,descending,converging,0.2824,6.64234,high,other,2964.77,2968.54,2963.47,LOSS,-0.5,1,0,BREAKOUT,0.9887113759016279,0.9887113759016279,0.011288624058737057,8.445453596890264e-13,3.879037465026257e-11
79,S2_5,5,descending,converging,0.2824,6.64234,high,other,2964.77,2968.54,2963.47,LOSS,-0.5,1,0,BREAKOUT,0.9908759013981114,0.9908759013981114,0.00912409858380297,6.458548415192182e-13,1.7439837974359152e-11
79,S2_5,5,descending,converging,0.2824,6.64234,high,other,2964.77,2968.54,2963.47,LOSS,-0.5,1,0,BREAKOUT,0.9931964998897644,0.9931964998897644,0.0068035001039340615,4.675987451213089e-13,5.8338728141867134e-12
82,S3_5,5,ascending,diverging,1.0388,6.75174,high,london,2975.25,2978.42,2973.48,LOSS,-0.5,6,0,BREAKOUT,0.9997755472951073,0.9997755472951073,0.0002244526952933384,4.798637733954069e-12,4.80073825319035e-12
82,S3_5,5,ascending,diverging,1.0388,6.75174,high,london,2975.25,2978.42,2973.48,LOSS,-0.5,1,0,BREAKOUT,0.9998746006437652,0.9998746006437652,0.00012539934963821096,3.2979334447744196e-12,3.298742040249968e-12
82,S3_5,5,ascending,diverging,1.0388,6.75174,high,london,2975.25,2978.42,2973.48,LOSS,-0.5,1,0,BREAKOUT,0.999929843531956,0.999929843531956,7.015646261683598e-05,2.7134073952192595e-12,2.7137560291092645e-12
82,S3_5,5,ascending,diverging,1.0388,6.75174,high,london,2975.25,2978.42,2973.48,LOSS,-0.5,1,0,BREAKOUT,0.9999632595843455,0.9999632595843455,3.674041019681305e-05,2.7287573077802086e-12,2.72893574674681e-12
82,S3_5,5,ascending,diverging,1.0388,6.75174,high,london,2975.25,2978.42,2973.48,LOSS,-0.5,6,0,BREAKOUT,0.9999813085169292,0.9999813085169292,1.8691475592190566e-05,3.706763593193739e-12,3.771778718936662e-12
82,S3_5,5,ascending,diverging,1.0388,6.75174,high,london,2975.25,2978.42,2973.48,LOSS,-0.5,1,0,BREAKOUT,0.9948786809103177,0.9948786809103177,0.00512131052209981,6.420004759105332e-09,2.1475777090326984e-09
104,S4_5,5,descending,diverging,0.219,5.78199,low,london,2950.75,2953.55,2949.19,LOSS,-0.5,1,0,CHOPZONE,0.9956360724025889,2.580216096020783e-09,0.0029710142540981107,0.9956360724025889,0.0013929107630969268
104,S4_5,5,descending,diverging,0.219,5.78199,low,london,2950.75,2953.55,2949.19,LOSS,-0.5,1,0,CHOPZONE,0.9994365449923149,3.229424048292806e-11,0.00018815663827894338,0.9994365449923149,0.0003752983371118455
104,S4_5,5,descending,diverging,0.219,5.78199,low,london,2950.75,2953.55,2949.19,WIN,3.0,8,1,CHOPZONE,0.9994454695591605,3.1675158823127296e-11,0.00016602402222111554,0.9994454695591605,0.00038850638694311345
104,S4_5,5,descending,diverging,0.219,5.78199,low,london,2950.75,2953.55,2949.19,LOSS,-0.5,1,0,CHOPZONE,0.9994815357329089,7.896987039282863e-10,0.00012465321028720504,0.9994815357329089,0.0003938102671051914
104,S4_5,5,descending,diverging,0.219,5.78199,low,london,2950.75,2953.55,2949.19,LOSS,-0.5,1,0,CHOPZONE,0.9994089867078783,4.1524451223097713e-10,0.00011613378286525447,0.9994089867078783,0.0004748790940120808
104,S4_5,5,descending,diverging,0.219,5.78199,low,london,2950.75,2953.55,2949.19,LOSS,-0.5,1,0,CHOPZONE,0.9950135740526788,3.454761627403531e-09,0.0024041831053019215,0.9950135740526788,0.002582239387257563
125,S5_5,5,ascending,converging,0.3121,7.37404,high,other,2996.76,2997.91,2995.6,LOSS,-0.5,1,0,PULLBACK,0.9999977917226605,7.62366961370671e-07,0.9999977917226605,1.0193084131028548e-06,4.2660196518783263e-07
125,S5_5,5,ascending,converging,0.3121,7.37404,high,other,2996.76,2997.91,2995.6,LOSS,-0.5,1,0,PULLBACK,0.9999996224994374,2.8420752135091223e-07,0.9999996224994374,5.85111903547507e-08,3.478185077745505e-08
125,S5_5,5,ascending,converging,0.3121,7.37404,high,other,2996.76,2997.91,2995.6,LOSS,-0.5,1,0,PULLBACK,0.9999995708909688,2.2784331303868887e-07,0.9999995708909688,1.8021342812154715e-07,2.1052290135047226e-08
125,S5_5,5,ascending,converging,0.3121,7.37404,high,other,2996.76,2997.91,2995.6,LOSS,-0.5,1,0,PULLBACK,0.9999992737757529,1.8310892145292928e-07,0.9999992737757529,5.299503889670029e-07,1.3164936542266317e-08
125,S5_5,5,ascending,converging,0.3121,7.37404,high,other,2996.76,2997.91,2995.6,LOSS,-0.5,1,0,PULLBACK,0.9999983540768268,1.4751472066630306e-07,0.9999983540768268,1.4899111883487754e-06,8.497264209880561e-09
125,S5_5,5,ascending,converging,0.3121,7.37404,high,other,2996.76,2997.91,2995.6,LOSS,-0.5,1,0,PULLBACK,0.9999958657839323,1.191228453855243e-07,0.9999958657839323,4.009437891706949e-06,5.65533063926924e-09
147,S6_5,5,descending,diverging,0.285,7.42722,high,other,2965.59,2965.67,2964.68,WIN,3.0,16,1,PULLBACK,0.9999960265029666,4.0906115435452435e-08,0.9999960265029666,3.9150421191957694e-06,1.754879875245533e-08
147,S6_5,5,descending,diverging,0.285,7.42722,high,other,2965.59,2965.67,2964.68,LOSS,-0.5,2,0,PULLBACK,0.9999891162124017,3.264235358176877e-08,0.9999891162124017,1.0839477888192176e-05,1.1667356493347247e-08
147,S6_5,5,descending,diverging,0.285,7.42722,high,other,2965.59,2965.67,2964.68,WIN,3.0,16,1,PULLBACK,0.9999748736675048,2.6937149608294375e-08,0.9999748736675048,2.5090963865397295e-05,8.43148026421275e-09
147,S6_5,5,descending,diverging,0.285,7.42722,high,other,2965.59,2965.67,2964.68,LOSS,-0.5,2,0,PULLBACK,0.9999437745302592,2.2271845955140132e-08,0.9999437745302592,5.619695783165569e-05,6.240063170899457e-09
147,S6_5,5,descending,diverging,0.285,7.42722,high,other,2965.59,2965.67,2964.68,WIN,3.0,16,1,PULLBACK,0.9998774700048698,1.8451230518645855e-08,0.9998774700048698,0.0001225068134228851,4.730476785943465e-09
147,S6_5,5,descending,diverging,0.285,7.42722,high,other,2965.59,2965.67,2964.68,LOSS,-0.5,2,0,PULLBACK,0.9995634313395405,1.1939868850437522e-07,0.9995634313395405,0.00043644508158221265,4.1801886692040755e-09
167,S7_5,5,ascending,diverging,0.9169,7.35579,high,other,3010.99,3014.47,3009.23,LOSS,-0.5,1,0,BREAKOUT,0.7159549086119854,0.7159549086119854,0.2840450901031395,1.277757978693777e-09,7.117154894877556e-12
167,S7_5,5,ascending,diverging,0.9169,7.35579,high,other,3010.99,3014.47,3009.23,LOSS,-0.5,1,0,BREAKOUT,0.8911191252687733,0.8911191252687733,0.1088808737012079,1.0273539635985912e-09,2.6648458093923966e-12
167,S7_5,5,ascending,diverging,0.9169,7.35579,high,other,3010.99,3014.47,3009.23,LOSS,-0.5,1,0,BREAKOUT,0.9645402891585925,0.9645402891585925,0.03545971078045051,2.8728507980007987e-11,3.22285004045485e-11
167,S7_5,5,ascending,diverging,0.9169,7.35579,high,other,3010.99,3014.47,3009.23,LOSS,-0.5,1,0,BREAKOUT,0.9496388225191157,0.9496388225191157,0.05036117738263194,5.97995180642155e-11,3.845298842947026e-11
167,S7_5,5,ascending,diverging,0.9169,7.35579,high,other,3010.99,3014.47,3009.23,LOSS,-0.5,1,0,BREAKOUT,0.8737402399717838,0.8737402399717838,0.12625975956405344,3.844443175177588e-10,7.971844753715851e-11
167,S7_5,5,ascending,diverging,0.9169,7.35579,high,other,3010.99,3014.47,3009.23,LOSS,-0.5,1,0,BREAKOUT,0.6654946840285717,0.6654946840285717,0.33450525558099026,5.9486045494346406e-08,9.043924317003337e-10
172,S8_5,5,ascending,converging,0.1072,6.47456,high,other,2995.79,2996.72,2992.66,WIN,3.0,4,1,CHOPZONE,0.9957995662560188,1.6603765490356036e-07,0.0031042002417215283,0.9957995662560188,0.0010960674646045613
172,S8_5,5,ascending,converging,0.1072,6.47456,high,other,2995.79,2996.72,2992.66,LOSS,-0.5,2,0,CHOPZONE,0.9995405225238313,2.880683957745273e-09,0.00017937797305142848,0.9995405225238313,0.0002800966224333366
172,S8_5,5,ascending,converging,0.1072,6.47456,high,other,2995.79,2996.72,2992.66,WIN,3.0,4,1,CHOPZONE,0.9995254402338981,1.4998244747076895e-09,0.00014372356245618436,0.9995254402338981,0.0003308347038212037
172,S8_5,5,ascending,converging,0.1072,6.47456,high,other,2995.79,2996.72,2992.66,WIN,3.0,4,1,CHOPZONE,0.999483620445917,8.078728846405452e-10,0.00012514794449752903,0.999483620445917,0.00039123080171264425
172,S8_5,5,ascending,converging,0.1072,6.47456,high,other,2995.79,2996.72,2992.66,WIN,3.0,4,1,CHOPZONE,0.9994243559527911,4.507086326208843e-10,0.00011326710529761936,0.9994243559527911,0.00046237649120256264
172,S8_5,5,ascending,converging,0.1072,6.47456,high,other,2995.79,2996.72,2992.66,WIN,3.0,4,1,CHOPZONE,0.9963613392118994,8.193410234534363e-10,0.00034479239295606706,0.9963613392118994,0.0032938675758035782
180,S9_5,5,ascending,diverging,0.4785,6.68433,high,london,3034.34,3037.45,3031.11,LOSS,-0.5,1,0,COMPRESSION,0.6859132151839602,3.032274790143602e-07,0.014134624877309853,0.29995185671125085,0.6859132151839602
180,S9_5,5,ascending,diverging,0.4785,6.68433,high,london,3034.34,3037.45,3031.11,LOSS,-0.5,1,0,COMPRESSION,0.8311298643674997,3.552952528720224e-07,0.01894099106454669,0.14992878927270073,0.8311298643674997
180,S9_5,5,ascending,diverging,0.4785,6.68433,high,london,3034.34,3037.45,3031.11,LOSS,-0.5,1,0,COMPRESSION,0.828244275216419,6.159808870297692e-07,0.03163336576401542,0.14012174303867858,0.828244275216419
180,S9_5,5,ascending,diverging,0.4785,6.68433,high,london,3034.34,3037.45,3031.11,LOSS,-0.5,1,0,COMPRESSION,0.7280041016636507,1.653904046298976e-06,0.06964354044576747,0.20235070398653549,0.7280041016636507
180,S9_5,5,ascending,diverging,0.4785,6.68433,high,london,3034.34,3037.45,3031.11,LOSS,-0.5,1,0,COMPRESSION,0.5271642341398445,4.251098281736997e-06,0.13569439117770124,0.33713712358417247,0.5271642341398445
180,S9_5,5,ascending,diverging,0.4785,6.68433,high,london,3034.34,3037.45,3031.11,LOSS,-0.5,1,0,CHOPZONE,0.5738167652271177,8.054726040156752e-06,0.16070059429997208,0.5738167652271177,0.2654745857468702
