bar_index,sequence_id,n_legs,trend,shape,efficiency_ratio,atr_at_event,volatility_regime,session,close_price,high_price,low_price,label_outcome,label_pnl_atr,label_bars_to_outcome,label_win,regime_viterbi,regime_smoothed_prob,regime_prob_BREAKOUT,regime_prob_PULLBACK,regime_prob_CHOPZONE,regime_prob_COMPRESSION,trend_numeric,shape_numeric,regime,pred_p05,pred_p25,pred_p50,pred_p75,pred_p90
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,PULLBACK,-0.3578433968926554,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,PULLBACK,-0.3578433968926554,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,1.6525000000000005,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,1.6525000000000005,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,1.6525000000000005,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,1.6525000000000005,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,2.1496753246753246,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,2.1496753246753246,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,2.1496753246753246,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,2.1496753246753246,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,2.1496753246753246,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9924360360437484,0.0002895120780023,0.9924360360437484,0.0036539795478271,0.0036204723304222,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,PULLBACK,0.015118577075098866,2.4749999999999996,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,PULLBACK,-0.5,0.765625,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,PULLBACK,-0.5,0.765625,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,PULLBACK,2.0208333333333335,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,PULLBACK,2.0208333333333335,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,PULLBACK,2.0208333333333335,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,PULLBACK,2.0208333333333335,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,PULLBACK,2.0208333333333335,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,PULLBACK,2.0208333333333335,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,PULLBACK,0.0,1.6134615384615385,2.3,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,PULLBACK,0.06088541666666686,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,PULLBACK,0.06088541666666686,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,PULLBACK,-0.3578433968926554,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,PULLBACK,-0.3578433968926554,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,1.6525000000000005,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,1.6525000000000005,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,1.6525000000000005,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,1.6525000000000005,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,2.1496753246753246,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,2.1496753246753246,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,2.1496753246753246,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,2.1496753246753246,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,2.1496753246753246,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
384,S29_4,4,ascending,diverging,0.4895,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1,PULLBACK,0.9745236163138558,0.0009090783823024,0.9745236163138558,0.0092940872417863,0.0152732180620554,0,1,CHOPZONE,3.0,3.0,3.0,3.0,3.0
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.2821428571428571
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.2821428571428571
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.2821428571428571
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.2821428571428571
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.2821428571428571
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.2821428571428571
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,CHOPZONE,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,CHOPZONE,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,CHOPZONE,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,CHOPZONE,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,CHOPZONE,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,CHOPZONE,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,CHOPZONE,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,CHOPZONE,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,CHOPZONE,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,CHOPZONE,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,CHOPZONE,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,CHOPZONE,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,CHOPZONE,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,CHOPZONE,-0.5,-0.5,-0.5,-0.5,-0.5
399,S30_4,4,ascending,diverging,0.8765,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0,PULLBACK,0.5534932538222535,0.4465067443009064,0.5534932538222535,1.5846532861861523e-09,2.921868575188005e-10,0,1,CHOPZONE,-0.5,-0.5,-0.5,-0.5,-0.5
