bar_index,sequence_id,n_legs,trend,shape,efficiency_ratio,atr_at_event,volatility_regime,session,close_price,high_price,low_price,label_outcome,label_pnl_atr,label_bars_to_outcome,label_win
79,S0_7,7,descending,converging,0.1906,6.64234,high,other,2964.77,2968.54,2963.47,LOSS,-0.5,1,0
82,S1_7,7,ascending,converging,0.1406,6.75174,high,london,2975.25,2978.42,2973.48,LOSS,-0.5,6,0
82,S1_7,7,ascending,converging,0.1406,6.75174,high,london,2975.25,2978.42,2973.48,LOSS,-0.5,1,0
82,S1_7,7,ascending,converging,0.1406,6.75174,high,london,2975.25,2978.42,2973.48,LOSS,-0.5,1,0
82,S1_7,7,ascending,converging,0.1406,6.75174,high,london,2975.25,2978.42,2973.48,LOSS,-0.5,1,0
82,S1_7,7,ascending,converging,0.1406,6.75174,high,london,2975.25,2978.42,2973.48,LOSS,-0.5,6,0
82,S1_7,7,ascending,converging,0.1406,6.75174,high,london,2975.25,2978.42,2973.48,LOSS,-0.5,1,0
104,S2_7,7,descending,diverging,0.3322,5.78199,low,london,2950.75,2953.55,2949.19,LOSS,-0.5,1,0
104,S2_7,7,descending,diverging,0.3322,5.78199,low,london,2950.75,2953.55,2949.19,LOSS,-0.5,1,0
104,S2_7,7,descending,diverging,0.3322,5.78199,low,london,2950.75,2953.55,2949.19,WIN,3.0,8,1
104,S2_7,7,descending,diverging,0.3322,5.78199,low,london,2950.75,2953.55,2949.19,LOSS,-0.5,1,0
104,S2_7,7,descending,diverging,0.3322,5.78199,low,london,2950.75,2953.55,2949.19,LOSS,-0.5,1,0
104,S2_7,7,descending,diverging,0.3322,5.78199,low,london,2950.75,2953.55,2949.19,LOSS,-0.5,1,0
125,S3_7,7,ascending,diverging,1.2165,7.37404,high,other,2996.76,2997.91,2995.6,LOSS,-0.5,1,0
125,S3_7,7,ascending,diverging,1.2165,7.37404,high,other,2996.76,2997.91,2995.6,LOSS,-0.5,1,0
125,S3_7,7,ascending,diverging,1.2165,7.37404,high,other,2996.76,2997.91,2995.6,LOSS,-0.5,1,0
125,S3_7,7,ascending,diverging,1.2165,7.37404,high,other,2996.76,2997.91,2995.6,LOSS,-0.5,1,0
125,S3_7,7,ascending,diverging,1.2165,7.37404,high,other,2996.76,2997.91,2995.6,LOSS,-0.5,1,0
125,S3_7,7,ascending,diverging,1.2165,7.37404,high,other,2996.76,2997.91,2995.6,LOSS,-0.5,1,0
147,S4_7,7,descending,diverging,0.001,7.42722,high,other,2965.59,2965.67,2964.68,WIN,3.0,16,1
147,S4_7,7,descending,diverging,0.001,7.42722,high,other,2965.59,2965.67,2964.68,LOSS,-0.5,2,0
147,S4_7,7,descending,diverging,0.001,7.42722,high,other,2965.59,2965.67,2964.68,WIN,3.0,16,1
147,S4_7,7,descending,diverging,0.001,7.42722,high,other,2965.59,2965.67,2964.68,LOSS,-0.5,2,0
147,S4_7,7,descending,diverging,0.001,7.42722,high,other,2965.59,2965.67,2964.68,WIN,3.0,16,1
147,S4_7,7,descending,diverging,0.001,7.42722,high,other,2965.59,2965.67,2964.68,LOSS,-0.5,2,0
167,S5_7,7,ascending,converging,0.2811,7.35579,high,other,3010.99,3014.47,3009.23,LOSS,-0.5,1,0
167,S5_7,7,ascending,converging,0.2811,7.35579,high,other,3010.99,3014.47,3009.23,LOSS,-0.5,1,0
167,S5_7,7,ascending,converging,0.2811,7.35579,high,other,3010.99,3014.47,3009.23,LOSS,-0.5,1,0
167,S5_7,7,ascending,converging,0.2811,7.35579,high,other,3010.99,3014.47,3009.23,LOSS,-0.5,1,0
167,S5_7,7,ascending,converging,0.2811,7.35579,high,other,3010.99,3014.47,3009.23,LOSS,-0.5,1,0
167,S5_7,7,ascending,converging,0.2811,7.35579,high,other,3010.99,3014.47,3009.23,LOSS,-0.5,1,0
172,S6_7,7,ascending,converging,0.0287,6.47456,high,other,2995.79,2996.72,2992.66,WIN,3.0,4,1
172,S6_7,7,ascending,converging,0.0287,6.47456,high,other,2995.79,2996.72,2992.66,LOSS,-0.5,2,0
172,S6_7,7,ascending,converging,0.0287,6.47456,high,other,2995.79,2996.72,2992.66,WIN,3.0,4,1
172,S6_7,7,ascending,converging,0.0287,6.47456,high,other,2995.79,2996.72,2992.66,WIN,3.0,4,1
172,S6_7,7,ascending,converging,0.0287,6.47456,high,other,2995.79,2996.72,2992.66,WIN,3.0,4,1
172,S6_7,7,ascending,converging,0.0287,6.47456,high,other,2995.79,2996.72,2992.66,WIN,3.0,4,1
180,S7_7,7,ascending,diverging,0.9495,6.68433,high,london,3034.34,3037.45,3031.11,LOSS,-0.5,1,0
180,S7_7,7,ascending,diverging,0.9495,6.68433,high,london,3034.34,3037.45,3031.11,LOSS,-0.5,1,0
180,S7_7,7,ascending,diverging,0.9495,6.68433,high,london,3034.34,3037.45,3031.11,LOSS,-0.5,1,0
180,S7_7,7,ascending,diverging,0.9495,6.68433,high,london,3034.34,3037.45,3031.11,LOSS,-0.5,1,0
180,S7_7,7,ascending,diverging,0.9495,6.68433,high,london,3034.34,3037.45,3031.11,LOSS,-0.5,1,0
180,S7_7,7,ascending,diverging,0.9495,6.68433,high,london,3034.34,3037.45,3031.11,LOSS,-0.5,1,0
199,S8_7,7,ascending,converging,0.1596,5.63555,low,other,3011.1,3011.26,3009.08,WIN,3.0,3,1
199,S8_7,7,ascending,converging,0.1596,5.63555,low,other,3011.1,3011.26,3009.08,LOSS,-0.5,1,0
199,S8_7,7,ascending,converging,0.1596,5.63555,low,other,3011.1,3011.26,3009.08,WIN,3.0,3,1
199,S8_7,7,ascending,converging,0.1596,5.63555,low,other,3011.1,3011.26,3009.08,WIN,3.0,3,1
199,S8_7,7,ascending,converging,0.1596,5.63555,low,other,3011.1,3011.26,3009.08,WIN,3.0,3,1
199,S8_7,7,ascending,converging,0.1596,5.63555,low,other,3011.1,3011.26,3009.08,WIN,3.0,3,1
203,S9_7,7,ascending,converging,0.3391,5.94079,low,london,3030.76,3031.46,3029.31,LOSS,-0.5,4,0
203,S9_7,7,ascending,converging,0.3391,5.94079,low,london,3030.76,3031.46,3029.31,LOSS,-0.5,1,0
203,S9_7,7,ascending,converging,0.3391,5.94079,low,london,3030.76,3031.46,3029.31,LOSS,-0.5,1,0
203,S9_7,7,ascending,converging,0.3391,5.94079,low,london,3030.76,3031.46,3029.31,LOSS,-0.5,1,0
203,S9_7,7,ascending,converging,0.3391,5.94079,low,london,3030.76,3031.46,3029.31,LOSS,-0.5,1,0
203,S9_7,7,ascending,converging,0.3391,5.94079,low,london,3030.76,3031.46,3029.31,LOSS,-0.5,1,0
219,S10_7,7,ascending,diverging,0.412,6.38255,low,other,3068.72,3069.45,3062.34,LOSS,-0.5,1,0
219,S10_7,7,ascending,diverging,0.412,6.38255,low,other,3068.72,3069.45,3062.34,LOSS,-0.5,1,0
219,S10_7,7,ascending,diverging,0.412,6.38255,low,other,3068.72,3069.45,3062.34,LOSS,-0.5,1,0
219,S10_7,7,ascending,diverging,0.412,6.38255,low,other,3068.72,3069.45,3062.34,LOSS,-0.5,1,0
219,S10_7,7,ascending,diverging,0.412,6.38255,low,other,3068.72,3069.45,3062.34,LOSS,-0.5,1,0
219,S10_7,7,ascending,diverging,0.412,6.38255,low,other,3068.72,3069.45,3062.34,LOSS,-0.5,1,0
220,S11_7,7,ascending,converging,0.5362,7.30951,high,other,3083.27,3088.08,3082.67,LOSS,-0.5,2,0
220,S11_7,7,ascending,converging,0.5362,7.30951,high,other,3083.27,3088.08,3082.67,LOSS,-0.5,2,0
220,S11_7,7,ascending,converging,0.5362,7.30951,high,other,3083.27,3088.08,3082.67,LOSS,-0.5,2,0
220,S11_7,7,ascending,converging,0.5362,7.30951,high,other,3083.27,3088.08,3082.67,LOSS,-0.5,2,0
220,S11_7,7,ascending,converging,0.5362,7.30951,high,other,3083.27,3088.08,3082.67,LOSS,-0.5,2,0
220,S11_7,7,ascending,converging,0.5362,7.30951,high,other,3083.27,3088.08,3082.67,LOSS,-0.5,2,0
228,S12_7,7,ascending,diverging,0.4122,7.33524,high,london,3061.73,3065.0,3057.98,LOSS,-0.5,5,0
228,S12_7,7,ascending,diverging,0.4122,7.33524,high,london,3061.73,3065.0,3057.98,LOSS,-0.5,1,0
228,S12_7,7,ascending,diverging,0.4122,7.33524,high,london,3061.73,3065.0,3057.98,LOSS,-0.5,1,0
228,S12_7,7,ascending,diverging,0.4122,7.33524,high,london,3061.73,3065.0,3057.98,LOSS,-0.5,1,0
228,S12_7,7,ascending,diverging,0.4122,7.33524,high,london,3061.73,3065.0,3057.98,LOSS,-0.5,1,0
228,S12_7,7,ascending,diverging,0.4122,7.33524,high,london,3061.73,3065.0,3057.98,LOSS,-0.5,1,0
235,S13_7,7,ascending,converging,0.4152,6.81201,high,other,3078.23,3079.08,3076.54,LOSS,-0.5,3,0
235,S13_7,7,ascending,converging,0.4152,6.81201,high,other,3078.23,3079.08,3076.54,LOSS,-0.5,9,0
235,S13_7,7,ascending,converging,0.4152,6.81201,high,other,3078.23,3079.08,3076.54,LOSS,-0.5,9,0
235,S13_7,7,ascending,converging,0.4152,6.81201,high,other,3078.23,3079.08,3076.54,LOSS,-0.5,9,0
235,S13_7,7,ascending,converging,0.4152,6.81201,high,other,3078.23,3079.08,3076.54,LOSS,-0.5,9,0
235,S13_7,7,ascending,converging,0.4152,6.81201,high,other,3078.23,3079.08,3076.54,LOSS,-0.5,9,0
247,S14_7,7,ascending,converging,0.142,6.10496,low,other,3058.3,3058.55,3057.4,LOSS,-0.5,3,0
247,S14_7,7,ascending,converging,0.142,6.10496,low,other,3058.3,3058.55,3057.4,LOSS,-0.5,3,0
247,S14_7,7,ascending,converging,0.142,6.10496,low,other,3058.3,3058.55,3057.4,LOSS,-0.5,3,0
247,S14_7,7,ascending,converging,0.142,6.10496,low,other,3058.3,3058.55,3057.4,LOSS,-0.5,2,0
247,S14_7,7,ascending,converging,0.142,6.10496,low,other,3058.3,3058.55,3057.4,LOSS,-0.5,2,0
247,S14_7,7,ascending,converging,0.142,6.10496,low,other,3058.3,3058.55,3057.4,LOSS,-0.5,2,0
253,S15_7,7,ascending,diverging,0.8,7.31518,high,london,3090.78,3092.48,3085.6,LOSS,-0.5,8,0
253,S15_7,7,ascending,diverging,0.8,7.31518,high,london,3090.78,3092.48,3085.6,LOSS,-0.5,8,0
253,S15_7,7,ascending,diverging,0.8,7.31518,high,london,3090.78,3092.48,3085.6,LOSS,-0.5,8,0
253,S15_7,7,ascending,diverging,0.8,7.31518,high,london,3090.78,3092.48,3085.6,LOSS,-0.5,8,0
253,S15_7,7,ascending,diverging,0.8,7.31518,high,london,3090.78,3092.48,3085.6,LOSS,-0.5,8,0
253,S15_7,7,ascending,diverging,0.8,7.31518,high,london,3090.78,3092.48,3085.6,LOSS,-0.5,8,0
268,S16_7,7,ascending,diverging,0.1203,8.27025,high,other,3051.07,3053.11,3048.47,LOSS,-0.5,0,0
268,S16_7,7,ascending,diverging,0.1203,8.27025,high,other,3051.07,3053.11,3048.47,LOSS,-0.5,0,0
268,S16_7,7,ascending,diverging,0.1203,8.27025,high,other,3051.07,3053.11,3048.47,LOSS,-0.5,0,0
268,S16_7,7,ascending,diverging,0.1203,8.27025,high,other,3051.07,3053.11,3048.47,LOSS,-0.5,0,0
268,S16_7,7,ascending,diverging,0.1203,8.27025,high,other,3051.07,3053.11,3048.47,LOSS,-0.5,0,0
268,S16_7,7,ascending,diverging,0.1203,8.27025,high,other,3051.07,3053.11,3048.47,WIN,3.0,15,1
284,S17_7,7,ascending,diverging,0.1449,7.38714,high,other,3076.38,3076.74,3075.57,LOSS,-0.5,2,0
284,S17_7,7,ascending,diverging,0.1449,7.38714,high,other,3076.38,3076.74,3075.57,LOSS,-0.5,7,0
284,S17_7,7,ascending,diverging,0.1449,7.38714,high,other,3076.38,3076.74,3075.57,LOSS,-0.5,2,0
284,S17_7,7,ascending,diverging,0.1449,7.38714,high,other,3076.38,3076.74,3075.57,LOSS,-0.5,7,0
284,S17_7,7,ascending,diverging,0.1449,7.38714,high,other,3076.38,3076.74,3075.57,LOSS,-0.5,2,0
284,S17_7,7,ascending,diverging,0.1449,7.38714,high,other,3076.38,3076.74,3075.57,LOSS,-0.5,7,0
292,S18_7,7,descending,converging,0.2581,6.32583,low,other,3059.52,3060.62,3058.95,WIN,3.0,10,1
292,S18_7,7,descending,converging,0.2581,6.32583,low,other,3059.52,3060.62,3058.95,LOSS,-0.5,3,0
292,S18_7,7,descending,converging,0.2581,6.32583,low,other,3059.52,3060.62,3058.95,WIN,3.0,10,1
292,S18_7,7,descending,converging,0.2581,6.32583,low,other,3059.52,3060.62,3058.95,LOSS,-0.5,3,0
292,S18_7,7,descending,converging,0.2581,6.32583,low,other,3059.52,3060.62,3058.95,WIN,3.0,10,1
292,S18_7,7,descending,converging,0.2581,6.32583,low,other,3059.52,3060.62,3058.95,LOSS,-0.5,3,0
323,S19_7,7,ascending,diverging,0.7125,5.97645,low,london,3135.01,3139.3,3134.14,LOSS,-0.5,1,0
323,S19_7,7,ascending,diverging,0.7125,5.97645,low,london,3135.01,3139.3,3134.14,LOSS,-0.5,1,0
323,S19_7,7,ascending,diverging,0.7125,5.97645,low,london,3135.01,3139.3,3134.14,LOSS,-0.5,1,0
323,S19_7,7,ascending,diverging,0.7125,5.97645,low,london,3135.01,3139.3,3134.14,LOSS,-0.5,1,0
323,S19_7,7,ascending,diverging,0.7125,5.97645,low,london,3135.01,3139.3,3134.14,LOSS,-0.5,1,0
323,S19_7,7,ascending,diverging,0.7125,5.97645,low,london,3135.01,3139.3,3134.14,LOSS,-0.5,1,0
333,S20_7,7,ascending,converging,0.417,5.78763,low,other,3134.83,3139.25,3131.15,LOSS,-0.5,2,0
333,S20_7,7,ascending,converging,0.417,5.78763,low,other,3134.83,3139.25,3131.15,LOSS,-0.5,2,0
333,S20_7,7,ascending,converging,0.417,5.78763,low,other,3134.83,3139.25,3131.15,LOSS,-0.5,2,0
333,S20_7,7,ascending,converging,0.417,5.78763,low,other,3134.83,3139.25,3131.15,LOSS,-0.5,2,0
333,S20_7,7,ascending,converging,0.417,5.78763,low,other,3134.83,3139.25,3131.15,LOSS,-0.5,2,0
333,S20_7,7,ascending,converging,0.417,5.78763,low,other,3134.83,3139.25,3131.15,LOSS,-0.5,2,0
335,S21_7,7,ascending,converging,0.5314,5.73684,low,other,3140.65,3143.39,3139.95,LOSS,-0.5,3,0
335,S21_7,7,ascending,converging,0.5314,5.73684,low,other,3140.65,3143.39,3139.95,LOSS,-0.5,3,0
335,S21_7,7,ascending,converging,0.5314,5.73684,low,other,3140.65,3143.39,3139.95,LOSS,-0.5,3,0
335,S21_7,7,ascending,converging,0.5314,5.73684,low,other,3140.65,3143.39,3139.95,LOSS,-0.5,3,0
335,S21_7,7,ascending,converging,0.5314,5.73684,low,other,3140.65,3143.39,3139.95,LOSS,-0.5,3,0
335,S21_7,7,ascending,converging,0.5314,5.73684,low,other,3140.65,3143.39,3139.95,LOSS,-0.5,3,0
348,S22_7,7,ascending,diverging,0.0699,5.75416,low,london,3107.53,3108.83,3105.68,LOSS,-0.5,2,0
348,S22_7,7,ascending,diverging,0.0699,5.75416,low,london,3107.53,3108.83,3105.68,LOSS,-0.5,2,0
348,S22_7,7,ascending,diverging,0.0699,5.75416,low,london,3107.53,3108.83,3105.68,WIN,3.0,3,1
348,S22_7,7,ascending,diverging,0.0699,5.75416,low,london,3107.53,3108.83,3105.68,WIN,3.0,3,1
348,S22_7,7,ascending,diverging,0.0699,5.75416,low,london,3107.53,3108.83,3105.68,WIN,3.0,3,1
348,S22_7,7,ascending,diverging,0.0699,5.75416,low,london,3107.53,3108.83,3105.68,WIN,3.0,3,1
353,S23_7,7,ascending,converging,0.6021,5.71243,low,other,3123.23,3126.35,3121.23,LOSS,-0.5,7,0
353,S23_7,7,ascending,converging,0.6021,5.71243,low,other,3123.23,3126.35,3121.23,LOSS,-0.5,7,0
353,S23_7,7,ascending,converging,0.6021,5.71243,low,other,3123.23,3126.35,3121.23,LOSS,-0.5,7,0
353,S23_7,7,ascending,converging,0.6021,5.71243,low,other,3123.23,3126.35,3121.23,LOSS,-0.5,0,0
353,S23_7,7,ascending,converging,0.6021,5.71243,low,other,3123.23,3126.35,3121.23,LOSS,-0.5,0,0
353,S23_7,7,ascending,converging,0.6021,5.71243,low,other,3123.23,3126.35,3121.23,LOSS,-0.5,0,0
359,S24_7,7,ascending,converging,0.3726,5.82913,low,other,3113.67,3116.09,3110.92,WIN,3.0,7,1
359,S24_7,7,ascending,converging,0.3726,5.82913,low,other,3113.67,3116.09,3110.92,LOSS,-0.5,1,0
359,S24_7,7,ascending,converging,0.3726,5.82913,low,other,3113.67,3116.09,3110.92,LOSS,-0.5,1,0
359,S24_7,7,ascending,converging,0.3726,5.82913,low,other,3113.67,3116.09,3110.92,LOSS,-0.5,1,0
359,S24_7,7,ascending,converging,0.3726,5.82913,low,other,3113.67,3116.09,3110.92,WIN,3.0,7,1
359,S24_7,7,ascending,converging,0.3726,5.82913,low,other,3113.67,3116.09,3110.92,WIN,3.0,7,1
378,S25_7,7,ascending,converging,0.232,7.16842,high,other,3181.08,3183.51,3179.6,LOSS,-0.5,1,0
378,S25_7,7,ascending,converging,0.232,7.16842,high,other,3181.08,3183.51,3179.6,LOSS,-0.5,1,0
378,S25_7,7,ascending,converging,0.232,7.16842,high,other,3181.08,3183.51,3179.6,LOSS,-0.5,1,0
378,S25_7,7,ascending,converging,0.232,7.16842,high,other,3181.08,3183.51,3179.6,LOSS,-0.5,1,0
378,S25_7,7,ascending,converging,0.232,7.16842,high,other,3181.08,3183.51,3179.6,LOSS,-0.5,1,0
378,S25_7,7,ascending,converging,0.232,7.16842,high,other,3181.08,3183.51,3179.6,LOSS,-0.5,1,0
384,S26_7,7,ascending,diverging,0.1129,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1
384,S26_7,7,ascending,diverging,0.1129,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1
384,S26_7,7,ascending,diverging,0.1129,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1
384,S26_7,7,ascending,diverging,0.1129,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1
384,S26_7,7,ascending,diverging,0.1129,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1
384,S26_7,7,ascending,diverging,0.1129,7.16919,high,other,3147.19,3147.46,3144.38,WIN,3.0,3,1
399,S27_7,7,ascending,diverging,0.6434,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,16,0
399,S27_7,7,ascending,diverging,0.6434,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,1,0
399,S27_7,7,ascending,diverging,0.6434,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,1,0
399,S27_7,7,ascending,diverging,0.6434,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,1,0
399,S27_7,7,ascending,diverging,0.6434,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,1,0
399,S27_7,7,ascending,diverging,0.6434,7.52553,high,london,3179.27,3179.47,3177.76,LOSS,-0.5,1,0
412,S28_7,7,ascending,converging,0.0345,6.84601,high,other,3154.94,3157.11,3151.78,LOSS,-0.5,46,0
412,S28_7,7,ascending,converging,0.0345,6.84601,high,other,3154.94,3157.11,3151.78,LOSS,-0.5,3,0
412,S28_7,7,ascending,converging,0.0345,6.84601,high,other,3154.94,3157.11,3151.78,LOSS,-0.5,46,0
412,S28_7,7,ascending,converging,0.0345,6.84601,high,other,3154.94,3157.11,3151.78,LOSS,-0.5,46,0
412,S28_7,7,ascending,converging,0.0345,6.84601,high,other,3154.94,3157.11,3151.78,LOSS,-0.5,46,0
412,S28_7,7,ascending,converging,0.0345,6.84601,high,other,3154.94,3157.11,3151.78,LOSS,-0.5,46,0
428,S29_7,7,ascending,diverging,0.8297,7.06948,high,other,3230.97,3231.1,3230.64,LOSS,-0.5,1,0
428,S29_7,7,ascending,diverging,0.8297,7.06948,high,other,3230.97,3231.1,3230.64,LOSS,-0.5,1,0
428,S29_7,7,ascending,diverging,0.8297,7.06948,high,other,3230.97,3231.1,3230.64,LOSS,-0.5,1,0
428,S29_7,7,ascending,diverging,0.8297,7.06948,high,other,3230.97,3231.1,3230.64,LOSS,-0.5,1,0
428,S29_7,7,ascending,diverging,0.8297,7.06948,high,other,3230.97,3231.1,3230.64,LOSS,-0.5,1,0
428,S29_7,7,ascending,diverging,0.8297,7.06948,high,other,3230.97,3231.1,3230.64,LOSS,-0.5,1,0
431,S30_7,7,ascending,diverging,0.6311,8.1341,high,other,3199.9,3200.19,3197.08,LOSS,-0.5,11,0
431,S30_7,7,ascending,diverging,0.6311,8.1341,high,other,3199.9,3200.19,3197.08,LOSS,-0.5,11,0
431,S30_7,7,ascending,diverging,0.6311,8.1341,high,other,3199.9,3200.19,3197.08,LOSS,-0.5,11,0
431,S30_7,7,ascending,diverging,0.6311,8.1341,high,other,3199.9,3200.19,3197.08,LOSS,-0.5,11,0
431,S30_7,7,ascending,diverging,0.6311,8.1341,high,other,3199.9,3200.19,3197.08,LOSS,-0.5,11,0
431,S30_7,7,ascending,diverging,0.6311,8.1341,high,other,3199.9,3200.19,3197.08,LOSS,-0.5,11,0
436,S31_7,7,ascending,converging,0.2613,7.92363,high,other,3224.98,3225.41,3223.08,WIN,3.0,7,1
436,S31_7,7,ascending,converging,0.2613,7.92363,high,other,3224.98,3225.41,3223.08,LOSS,-0.5,1,0
436,S31_7,7,ascending,converging,0.2613,7.92363,high,other,3224.98,3225.41,3223.08,LOSS,-0.5,1,0
436,S31_7,7,ascending,converging,0.2613,7.92363,high,other,3224.98,3225.41,3223.08,LOSS,-0.5,1,0
436,S31_7,7,ascending,converging,0.2613,7.92363,high,other,3224.98,3225.41,3223.08,LOSS,-0.5,1,0
436,S31_7,7,ascending,converging,0.2613,7.92363,high,other,3224.98,3225.41,3223.08,LOSS,-0.5,1,0
459,S32_7,7,descending,diverging,0.11,6.53929,high,other,3158.71,3163.89,3157.37,TIMEOUT,0.0,50,0
459,S32_7,7,descending,diverging,0.11,6.53929,high,other,3158.71,3163.89,3157.37,TIMEOUT,0.0,50,0
459,S32_7,7,descending,diverging,0.11,6.53929,high,other,3158.71,3163.89,3157.37,TIMEOUT,0.0,50,0
459,S32_7,7,descending,diverging,0.11,6.53929,high,other,3158.71,3163.89,3157.37,TIMEOUT,0.0,50,0
459,S32_7,7,descending,diverging,0.11,6.53929,high,other,3158.71,3163.89,3157.37,TIMEOUT,0.0,50,0
459,S32_7,7,descending,diverging,0.11,6.53929,high,other,3158.71,3163.89,3157.37,TIMEOUT,0.0,50,0
467,S33_7,7,ascending,converging,0.1786,5.61379,low,london,3177.42,3179.37,3173.92,TIMEOUT,0.0,50,0
467,S33_7,7,ascending,converging,0.1786,5.61379,low,london,3177.42,3179.37,3173.92,TIMEOUT,0.0,50,0
467,S33_7,7,ascending,converging,0.1786,5.61379,low,london,3177.42,3179.37,3173.92,TIMEOUT,0.0,50,0
467,S33_7,7,ascending,converging,0.1786,5.61379,low,london,3177.42,3179.37,3173.92,TIMEOUT,0.0,50,0
467,S33_7,7,ascending,converging,0.1786,5.61379,low,london,3177.42,3179.37,3173.92,TIMEOUT,0.0,50,0
467,S33_7,7,ascending,converging,0.1786,5.61379,low,london,3177.42,3179.37,3173.92,TIMEOUT,0.0,50,0
472,S34_7,7,descending,diverging,0.2059,6.68067,high,other,3146.13,3147.02,3143.95,TIMEOUT,0.0,50,0
472,S34_7,7,descending,diverging,0.2059,6.68067,high,other,3146.13,3147.02,3143.95,TIMEOUT,0.0,50,0
472,S34_7,7,descending,diverging,0.2059,6.68067,high,other,3146.13,3147.02,3143.95,TIMEOUT,0.0,50,0
472,S34_7,7,descending,diverging,0.2059,6.68067,high,other,3146.13,3147.02,3143.95,TIMEOUT,0.0,50,0
472,S34_7,7,descending,diverging,0.2059,6.68067,high,other,3146.13,3147.02,3143.95,TIMEOUT,0.0,50,0
472,S34_7,7,descending,diverging,0.2059,6.68067,high,other,3146.13,3147.02,3143.95,TIMEOUT,0.0,50,0
480,S35_7,7,ascending,converging,0.0918,7.62166,high,other,3197.65,3198.98,3196.52,TIMEOUT,0.0,50,0
480,S35_7,7,ascending,converging,0.0918,7.62166,high,other,3197.65,3198.98,3196.52,TIMEOUT,0.0,50,0
480,S35_7,7,ascending,converging,0.0918,7.62166,high,other,3197.65,3198.98,3196.52,TIMEOUT,0.0,50,0
480,S35_7,7,ascending,converging,0.0918,7.62166,high,other,3197.65,3198.98,3196.52,TIMEOUT,0.0,50,0
480,S35_7,7,ascending,converging,0.0918,7.62166,high,other,3197.65,3198.98,3196.52,TIMEOUT,0.0,50,0
480,S35_7,7,ascending,converging,0.0918,7.62166,high,other,3197.65,3198.98,3196.52,TIMEOUT,0.0,50,0
487,S36_7,7,descending,diverging,0.435,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0
487,S36_7,7,descending,diverging,0.435,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0
487,S36_7,7,descending,diverging,0.435,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0
487,S36_7,7,descending,diverging,0.435,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0
487,S36_7,7,descending,diverging,0.435,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0
487,S36_7,7,descending,diverging,0.435,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0
