bar_index,entry_regime,pnl_pct,r_multiple,exit_reason
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
284,CHOPZONE,-0.001200622159811177,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,0.006202767100721753,6.0,WIN
292,CHOPZONE,0.006202767100721753,6.0,WIN
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,0.006202767100721753,6.0,WIN
292,CHOPZONE,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,CHOPZONE,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,0.006202767100721753,6.0,WIN
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
292,COMPRESSION,-0.0010337945167869093,-1.0,LOSS
